MMWR_Week,Week_Start,Week_End,ZIP_Code,ILI_Activity_Level,RECORD_ID,ZIP_Code_Location
51,12/15/2019,12/21/2019,60646,10,2019-51-60646,POINT (-87.761826 41.993931)
51,12/15/2019,12/21/2019,60645,10,2019-51-60645,POINT (-87.695049 42.008927)
51,12/15/2019,12/21/2019,60644,5,2019-51-60644,POINT (-87.756863 41.881113)
51,12/15/2019,12/21/2019,60643,10,2019-51-60643,POINT (-87.662381 41.700445)
51,12/15/2019,12/21/2019,60642,10,2019-51-60642,POINT (-87.657821 41.899935)
51,12/15/2019,12/21/2019,60641,10,2019-51-60641,POINT (-87.746791 41.946682)
51,12/15/2019,12/21/2019,60640,3,2019-51-60640,POINT (-87.662232 41.971888)
51,12/15/2019,12/21/2019,60639,10,2019-51-60639,POINT (-87.75531 41.920609)
51,12/15/2019,12/21/2019,60638,10,2019-51-60638,POINT (-87.771902 41.787032)
51,12/15/2019,12/21/2019,60637,10,2019-51-60637,POINT (-87.604053 41.780991)
51,12/15/2019,12/21/2019,60636,10,2019-51-60636,POINT (-87.668597 41.77599)
51,12/15/2019,12/21/2019,60634,10,2019-51-60634,POINT (-87.797373 41.944967)
51,12/15/2019,12/21/2019,60633,10,2019-51-60633,POINT (-87.556037 41.653147)
51,12/15/2019,12/21/2019,60632,10,2019-51-60632,POINT (-87.711251 41.810038)
51,12/15/2019,12/21/2019,60631,6,2019-51-60631,POINT (-87.813371 41.995019)
51,12/15/2019,12/21/2019,60630,9,2019-51-60630,POINT (-87.759611 41.971261)
51,12/15/2019,12/21/2019,60629,10,2019-51-60629,POINT (-87.711565 41.777061)
51,12/15/2019,12/21/2019,60628,10,2019-51-60628,POINT (-87.621537 41.694192)
51,12/15/2019,12/21/2019,60626,6,2019-51-60626,POINT (-87.669834 42.009469)
51,12/15/2019,12/21/2019,60625,10,2019-51-60625,POINT (-87.701816 41.971155)
51,12/15/2019,12/21/2019,60624,5,2019-51-60624,POINT (-87.722735 41.879417)
51,12/15/2019,12/21/2019,60623,5,2019-51-60623,POINT (-87.717446 41.850321)
51,12/15/2019,12/21/2019,60622,6,2019-51-60622,POINT (-87.681818 41.902762)
51,12/15/2019,12/21/2019,60621,4,2019-51-60621,POINT (-87.638812 41.776931)
51,12/15/2019,12/21/2019,60620,10,2019-51-60620,POINT (-87.651656 41.740873)
51,12/15/2019,12/21/2019,60619,10,2019-51-60619,POINT (-87.60569 41.744737)
51,12/15/2019,12/21/2019,60618,10,2019-51-60618,POINT (-87.703343 41.946699)
51,12/15/2019,12/21/2019,60617,10,2019-51-60617,POINT (-87.556897 41.721257)
51,12/15/2019,12/21/2019,60616,6,2019-51-60616,POINT (-87.629531 41.844869)
51,12/15/2019,12/21/2019,60615,10,2019-51-60615,POINT (-87.602725 41.801993)
51,12/15/2019,12/21/2019,60614,10,2019-51-60614,POINT (-87.652064 41.922605)
51,12/15/2019,12/21/2019,60613,3,2019-51-60613,POINT (-87.661343 41.953742)
51,12/15/2019,12/21/2019,60612,4,2019-51-60612,POINT (-87.687011 41.88004)
51,12/15/2019,12/21/2019,60611,1,2019-51-60611,POINT (-87.620291 41.894734)
51,12/15/2019,12/21/2019,60610,1,2019-51-60610,POINT (-87.63581 41.90455)
51,12/15/2019,12/21/2019,60609,10,2019-51-60609,POINT (-87.653382 41.812017)
51,12/15/2019,12/21/2019,60608,8,2019-51-60608,POINT (-87.670366 41.849879)
51,12/15/2019,12/21/2019,60607,3,2019-51-60607,POINT (-87.652727 41.876104)
51,12/15/2019,12/21/2019,60606,10,2019-51-60606,POINT (-87.63676 41.882634)
51,12/15/2019,12/21/2019,60605,8,2019-51-60605,POINT (-87.623449 41.867824)
51,12/15/2019,12/21/2019,60604,1,2019-51-60604,POINT (-87.629029 41.878153)
51,12/15/2019,12/21/2019,60603,1,2019-51-60603,POINT (-87.625473 41.880112)
51,12/15/2019,12/21/2019,60602,10,2019-51-60602,POINT (-87.628309 41.883136)
51,12/15/2019,12/21/2019,60601,1,2019-51-60601,POINT (-87.622844 41.886262)
50,12/08/2019,12/14/2019,60707,1,2019-50-60707,POINT (-87.808283 41.921777)
50,12/08/2019,12/14/2019,60666,1,2019-50-60666,POINT (-87.896371 41.979511)
50,12/08/2019,12/14/2019,60661,1,2019-50-60661,POINT (-87.644283 41.882786)
50,12/08/2019,12/14/2019,60660,1,2019-50-60660,POINT (-87.666362 41.991062)
50,12/08/2019,12/14/2019,60659,10,2019-50-60659,POINT (-87.703266 41.990803)
50,12/08/2019,12/14/2019,60657,7,2019-50-60657,POINT (-87.658216 41.939715)
50,12/08/2019,12/14/2019,60656,10,2019-50-60656,POINT (-87.817934 41.974566)
50,12/08/2019,12/14/2019,60655,8,2019-50-60655,POINT (-87.701434 41.696456)
50,12/08/2019,12/14/2019,60654,1,2019-50-60654,POINT (-87.636354 41.892485)
50,12/08/2019,12/14/2019,60653,7,2019-50-60653,POINT (-87.611244 41.819261)
50,12/08/2019,12/14/2019,60652,10,2019-50-60652,POINT (-87.714238 41.745398)
50,12/08/2019,12/14/2019,60651,6,2019-50-60651,POINT (-87.741017 41.901964)
50,12/08/2019,12/14/2019,60649,10,2019-50-60649,POINT (-87.571522 41.762202)
50,12/08/2019,12/14/2019,60647,2,2019-50-60647,POINT (-87.701101 41.921058)
50,12/08/2019,12/14/2019,60646,10,2019-50-60646,POINT (-87.761826 41.993931)
50,12/08/2019,12/14/2019,60645,3,2019-50-60645,POINT (-87.695049 42.008927)
50,12/08/2019,12/14/2019,60644,6,2019-50-60644,POINT (-87.756863 41.881113)
50,12/08/2019,12/14/2019,60643,10,2019-50-60643,POINT (-87.662381 41.700445)
50,12/08/2019,12/14/2019,60642,1,2019-50-60642,POINT (-87.657821 41.899935)
50,12/08/2019,12/14/2019,60641,9,2019-50-60641,POINT (-87.746791 41.946682)
50,12/08/2019,12/14/2019,60640,7,2019-50-60640,POINT (-87.662232 41.971888)
50,12/08/2019,12/14/2019,60639,10,2019-50-60639,POINT (-87.75531 41.920609)
50,12/08/2019,12/14/2019,60638,10,2019-50-60638,POINT (-87.771902 41.787032)
50,12/08/2019,12/14/2019,60637,7,2019-50-60637,POINT (-87.604053 41.780991)
50,12/08/2019,12/14/2019,60636,10,2019-50-60636,POINT (-87.668597 41.77599)
50,12/08/2019,12/14/2019,60634,10,2019-50-60634,POINT (-87.797373 41.944967)
50,12/08/2019,12/14/2019,60633,10,2019-50-60633,POINT (-87.556037 41.653147)
50,12/08/2019,12/14/2019,60632,10,2019-50-60632,POINT (-87.711251 41.810038)
50,12/08/2019,12/14/2019,60631,10,2019-50-60631,POINT (-87.813371 41.995019)
50,12/08/2019,12/14/2019,60630,10,2019-50-60630,POINT (-87.759611 41.971261)
50,12/08/2019,12/14/2019,60629,10,2019-50-60629,POINT (-87.711565 41.777061)
50,12/08/2019,12/14/2019,60628,10,2019-50-60628,POINT (-87.621537 41.694192)
50,12/08/2019,12/14/2019,60626,6,2019-50-60626,POINT (-87.669834 42.009469)
50,12/08/2019,12/14/2019,60625,10,2019-50-60625,POINT (-87.701816 41.971155)
50,12/08/2019,12/14/2019,60624,7,2019-50-60624,POINT (-87.722735 41.879417)
50,12/08/2019,12/14/2019,60623,10,2019-50-60623,POINT (-87.717446 41.850321)
50,12/08/2019,12/14/2019,60622,7,2019-50-60622,POINT (-87.681818 41.902762)
50,12/08/2019,12/14/2019,60621,4,2019-50-60621,POINT (-87.638812 41.776931)
50,12/08/2019,12/14/2019,60620,10,2019-50-60620,POINT (-87.651656 41.740873)
50,12/08/2019,12/14/2019,60619,10,2019-50-60619,POINT (-87.60569 41.744737)
50,12/08/2019,12/14/2019,60618,10,2019-50-60618,POINT (-87.703343 41.946699)
50,12/08/2019,12/14/2019,60617,10,2019-50-60617,POINT (-87.556897 41.721257)
50,12/08/2019,12/14/2019,60616,10,2019-50-60616,POINT (-87.629531 41.844869)
50,12/08/2019,12/14/2019,60615,10,2019-50-60615,POINT (-87.602725 41.801993)
50,12/08/2019,12/14/2019,60614,4,2019-50-60614,POINT (-87.652064 41.922605)
50,12/08/2019,12/14/2019,60613,5,2019-50-60613,POINT (-87.661343 41.953742)
50,12/08/2019,12/14/2019,60612,3,2019-50-60612,POINT (-87.687011 41.88004)
50,12/08/2019,12/14/2019,60611,1,2019-50-60611,POINT (-87.620291 41.894734)
50,12/08/2019,12/14/2019,60610,2,2019-50-60610,POINT (-87.63581 41.90455)
50,12/08/2019,12/14/2019,60609,3,2019-50-60609,POINT (-87.653382 41.812017)
50,12/08/2019,12/14/2019,60608,2,2019-50-60608,POINT (-87.670366 41.849879)
50,12/08/2019,12/14/2019,60607,3,2019-50-60607,POINT (-87.652727 41.876104)
50,12/08/2019,12/14/2019,60606,10,2019-50-60606,POINT (-87.63676 41.882634)
50,12/08/2019,12/14/2019,60605,1,2019-50-60605,POINT (-87.623449 41.867824)
50,12/08/2019,12/14/2019,60604,1,2019-50-60604,POINT (-87.629029 41.878153)
50,12/08/2019,12/14/2019,60603,1,2019-50-60603,POINT (-87.625473 41.880112)
50,12/08/2019,12/14/2019,60602,1,2019-50-60602,POINT (-87.628309 41.883136)
50,12/08/2019,12/14/2019,60601,10,2019-50-60601,POINT (-87.622844 41.886262)
49,12/01/2019,12/07/2019,60707,1,2019-49-60707,POINT (-87.808283 41.921777)
49,12/01/2019,12/07/2019,60666,1,2019-49-60666,POINT (-87.896371 41.979511)
49,12/01/2019,12/07/2019,60661,1,2019-49-60661,POINT (-87.644283 41.882786)
49,12/01/2019,12/07/2019,60660,7,2019-49-60660,POINT (-87.666362 41.991062)
49,12/01/2019,12/07/2019,60659,8,2019-49-60659,POINT (-87.703266 41.990803)
49,12/01/2019,12/07/2019,60657,4,2019-49-60657,POINT (-87.658216 41.939715)
49,12/01/2019,12/07/2019,60656,10,2019-49-60656,POINT (-87.817934 41.974566)
49,12/01/2019,12/07/2019,60655,10,2019-49-60655,POINT (-87.701434 41.696456)
49,12/01/2019,12/07/2019,60654,1,2019-49-60654,POINT (-87.636354 41.892485)
49,12/01/2019,12/07/2019,60653,8,2019-49-60653,POINT (-87.611244 41.819261)
49,12/01/2019,12/07/2019,60652,10,2019-49-60652,POINT (-87.714238 41.745398)
49,12/01/2019,12/07/2019,60651,3,2019-49-60651,POINT (-87.741017 41.901964)
49,12/01/2019,12/07/2019,60649,8,2019-49-60649,POINT (-87.571522 41.762202)
49,12/01/2019,12/07/2019,60647,6,2019-49-60647,POINT (-87.701101 41.921058)
49,12/01/2019,12/07/2019,60646,7,2019-49-60646,POINT (-87.761826 41.993931)
49,12/01/2019,12/07/2019,60645,1,2019-49-60645,POINT (-87.695049 42.008927)
49,12/01/2019,12/07/2019,60644,7,2019-49-60644,POINT (-87.756863 41.881113)
49,12/01/2019,12/07/2019,60643,9,2019-49-60643,POINT (-87.662381 41.700445)
49,12/01/2019,12/07/2019,60642,2,2019-49-60642,POINT (-87.657821 41.899935)
49,12/01/2019,12/07/2019,60641,6,2019-49-60641,POINT (-87.746791 41.946682)
49,12/01/2019,12/07/2019,60640,2,2019-49-60640,POINT (-87.662232 41.971888)
49,12/01/2019,12/07/2019,60639,8,2019-49-60639,POINT (-87.75531 41.920609)
49,12/01/2019,12/07/2019,60638,10,2019-49-60638,POINT (-87.771902 41.787032)
49,12/01/2019,12/07/2019,60637,7,2019-49-60637,POINT (-87.604053 41.780991)
49,12/01/2019,12/07/2019,60636,8,2019-49-60636,POINT (-87.668597 41.77599)
49,12/01/2019,12/07/2019,60634,10,2019-49-60634,POINT (-87.797373 41.944967)
49,12/01/2019,12/07/2019,60633,10,2019-49-60633,POINT (-87.556037 41.653147)
49,12/01/2019,12/07/2019,60632,10,2019-49-60632,POINT (-87.711251 41.810038)
49,12/01/2019,12/07/2019,60631,7,2019-49-60631,POINT (-87.813371 41.995019)
49,12/01/2019,12/07/2019,60630,6,2019-49-60630,POINT (-87.759611 41.971261)
49,12/01/2019,12/07/2019,60629,10,2019-49-60629,POINT (-87.711565 41.777061)
49,12/01/2019,12/07/2019,60628,10,2019-49-60628,POINT (-87.621537 41.694192)
49,12/01/2019,12/07/2019,60626,3,2019-49-60626,POINT (-87.669834 42.009469)
49,12/01/2019,12/07/2019,60625,1,2019-49-60625,POINT (-87.701816 41.971155)
49,12/01/2019,12/07/2019,60624,3,2019-49-60624,POINT (-87.722735 41.879417)
49,12/01/2019,12/07/2019,60623,5,2019-49-60623,POINT (-87.717446 41.850321)
49,12/01/2019,12/07/2019,60622,1,2019-49-60622,POINT (-87.681818 41.902762)
49,12/01/2019,12/07/2019,60621,5,2019-49-60621,POINT (-87.638812 41.776931)
49,12/01/2019,12/07/2019,60620,10,2019-49-60620,POINT (-87.651656 41.740873)
49,12/01/2019,12/07/2019,60619,9,2019-49-60619,POINT (-87.60569 41.744737)
49,12/01/2019,12/07/2019,60618,2,2019-49-60618,POINT (-87.703343 41.946699)
49,12/01/2019,12/07/2019,60617,10,2019-49-60617,POINT (-87.556897 41.721257)
49,12/01/2019,12/07/2019,60616,9,2019-49-60616,POINT (-87.629531 41.844869)
49,12/01/2019,12/07/2019,60615,9,2019-49-60615,POINT (-87.602725 41.801993)
49,12/01/2019,12/07/2019,60614,1,2019-49-60614,POINT (-87.652064 41.922605)
49,12/01/2019,12/07/2019,60613,10,2019-49-60613,POINT (-87.661343 41.953742)
49,12/01/2019,12/07/2019,60612,6,2019-49-60612,POINT (-87.687011 41.88004)
49,12/01/2019,12/07/2019,60611,5,2019-49-60611,POINT (-87.620291 41.894734)
49,12/01/2019,12/07/2019,60610,4,2019-49-60610,POINT (-87.63581 41.90455)
49,12/01/2019,12/07/2019,60609,4,2019-49-60609,POINT (-87.653382 41.812017)
49,12/01/2019,12/07/2019,60608,6,2019-49-60608,POINT (-87.670366 41.849879)
49,12/01/2019,12/07/2019,60607,2,2019-49-60607,POINT (-87.652727 41.876104)
49,12/01/2019,12/07/2019,60606,7,2019-49-60606,POINT (-87.63676 41.882634)
49,12/01/2019,12/07/2019,60605,1,2019-49-60605,POINT (-87.623449 41.867824)
49,12/01/2019,12/07/2019,60604,1,2019-49-60604,POINT (-87.629029 41.878153)
49,12/01/2019,12/07/2019,60603,1,2019-49-60603,POINT (-87.625473 41.880112)
49,12/01/2019,12/07/2019,60602,1,2019-49-60602,POINT (-87.628309 41.883136)
49,12/01/2019,12/07/2019,60601,1,2019-49-60601,POINT (-87.622844 41.886262)
48,11/24/2019,11/30/2019,60707,1,2019-48-60707,POINT (-87.808283 41.921777)
48,11/24/2019,11/30/2019,60666,1,2019-48-60666,POINT (-87.896371 41.979511)
48,11/24/2019,11/30/2019,60661,10,2019-48-60661,POINT (-87.644283 41.882786)
48,11/24/2019,11/30/2019,60660,1,2019-48-60660,POINT (-87.666362 41.991062)
48,11/24/2019,11/30/2019,60659,4,2019-48-60659,POINT (-87.703266 41.990803)
48,11/24/2019,11/30/2019,60657,5,2019-48-60657,POINT (-87.658216 41.939715)
48,11/24/2019,11/30/2019,60656,10,2019-48-60656,POINT (-87.817934 41.974566)
48,11/24/2019,11/30/2019,60655,7,2019-48-60655,POINT (-87.701434 41.696456)
48,11/24/2019,11/30/2019,60654,1,2019-48-60654,POINT (-87.636354 41.892485)
48,11/24/2019,11/30/2019,60653,4,2019-48-60653,POINT (-87.611244 41.819261)
48,11/24/2019,11/30/2019,60652,10,2019-48-60652,POINT (-87.714238 41.745398)
48,11/24/2019,11/30/2019,60651,7,2019-48-60651,POINT (-87.741017 41.901964)
48,11/24/2019,11/30/2019,60649,5,2019-48-60649,POINT (-87.571522 41.762202)
48,11/24/2019,11/30/2019,60647,3,2019-48-60647,POINT (-87.701101 41.921058)
48,11/24/2019,11/30/2019,60646,10,2019-48-60646,POINT (-87.761826 41.993931)
48,11/24/2019,11/30/2019,60645,5,2019-48-60645,POINT (-87.695049 42.008927)
48,11/24/2019,11/30/2019,60644,2,2019-48-60644,POINT (-87.756863 41.881113)
48,11/24/2019,11/30/2019,60643,10,2019-48-60643,POINT (-87.662381 41.700445)
48,11/24/2019,11/30/2019,60642,5,2019-48-60642,POINT (-87.657821 41.899935)
48,11/24/2019,11/30/2019,60641,10,2019-48-60641,POINT (-87.746791 41.946682)
48,11/24/2019,11/30/2019,60640,3,2019-48-60640,POINT (-87.662232 41.971888)
48,11/24/2019,11/30/2019,60639,4,2019-48-60639,POINT (-87.75531 41.920609)
48,11/24/2019,11/30/2019,60638,7,2019-48-60638,POINT (-87.771902 41.787032)
48,11/24/2019,11/30/2019,60637,3,2019-48-60637,POINT (-87.604053 41.780991)
48,11/24/2019,11/30/2019,60636,4,2019-48-60636,POINT (-87.668597 41.77599)
48,11/24/2019,11/30/2019,60634,9,2019-48-60634,POINT (-87.797373 41.944967)
48,11/24/2019,11/30/2019,60633,10,2019-48-60633,POINT (-87.556037 41.653147)
48,11/24/2019,11/30/2019,60632,10,2019-48-60632,POINT (-87.711251 41.810038)
48,11/24/2019,11/30/2019,60631,10,2019-48-60631,POINT (-87.813371 41.995019)
48,11/24/2019,11/30/2019,60630,1,2019-48-60630,POINT (-87.759611 41.971261)
48,11/24/2019,11/30/2019,60629,10,2019-48-60629,POINT (-87.711565 41.777061)
48,11/24/2019,11/30/2019,60628,10,2019-48-60628,POINT (-87.621537 41.694192)
48,11/24/2019,11/30/2019,60626,3,2019-48-60626,POINT (-87.669834 42.009469)
48,11/24/2019,11/30/2019,60625,4,2019-48-60625,POINT (-87.701816 41.971155)
48,11/24/2019,11/30/2019,60624,2,2019-48-60624,POINT (-87.722735 41.879417)
48,11/24/2019,11/30/2019,60623,4,2019-48-60623,POINT (-87.717446 41.850321)
48,11/24/2019,11/30/2019,60622,9,2019-48-60622,POINT (-87.681818 41.902762)
48,11/24/2019,11/30/2019,60621,3,2019-48-60621,POINT (-87.638812 41.776931)
48,11/24/2019,11/30/2019,60620,4,2019-48-60620,POINT (-87.651656 41.740873)
48,11/24/2019,11/30/2019,60619,8,2019-48-60619,POINT (-87.60569 41.744737)
48,11/24/2019,11/30/2019,60618,6,2019-48-60618,POINT (-87.703343 41.946699)
48,11/24/2019,11/30/2019,60617,7,2019-48-60617,POINT (-87.556897 41.721257)
48,11/24/2019,11/30/2019,60616,4,2019-48-60616,POINT (-87.629531 41.844869)
48,11/24/2019,11/30/2019,60615,2,2019-48-60615,POINT (-87.602725 41.801993)
48,11/24/2019,11/30/2019,60614,1,2019-48-60614,POINT (-87.652064 41.922605)
48,11/24/2019,11/30/2019,60613,6,2019-48-60613,POINT (-87.661343 41.953742)
48,11/24/2019,11/30/2019,60612,2,2019-48-60612,POINT (-87.687011 41.88004)
48,11/24/2019,11/30/2019,60611,10,2019-48-60611,POINT (-87.620291 41.894734)
48,11/24/2019,11/30/2019,60610,1,2019-48-60610,POINT (-87.63581 41.90455)
48,11/24/2019,11/30/2019,60609,7,2019-48-60609,POINT (-87.653382 41.812017)
48,11/24/2019,11/30/2019,60608,7,2019-48-60608,POINT (-87.670366 41.849879)
48,11/24/2019,11/30/2019,60607,1,2019-48-60607,POINT (-87.652727 41.876104)
48,11/24/2019,11/30/2019,60606,10,2019-48-60606,POINT (-87.63676 41.882634)
48,11/24/2019,11/30/2019,60605,1,2019-48-60605,POINT (-87.623449 41.867824)
48,11/24/2019,11/30/2019,60604,1,2019-48-60604,POINT (-87.629029 41.878153)
48,11/24/2019,11/30/2019,60603,1,2019-48-60603,POINT (-87.625473 41.880112)
48,11/24/2019,11/30/2019,60602,1,2019-48-60602,POINT (-87.628309 41.883136)
48,11/24/2019,11/30/2019,60601,1,2019-48-60601,POINT (-87.622844 41.886262)
47,11/17/2019,11/23/2019,60707,1,2019-47-60707,POINT (-87.808283 41.921777)
47,11/17/2019,11/23/2019,60666,1,2019-47-60666,POINT (-87.896371 41.979511)
47,11/17/2019,11/23/2019,60661,1,2019-47-60661,POINT (-87.644283 41.882786)
47,11/17/2019,11/23/2019,60660,1,2019-47-60660,POINT (-87.666362 41.991062)
47,11/17/2019,11/23/2019,60659,6,2019-47-60659,POINT (-87.703266 41.990803)
47,11/17/2019,11/23/2019,60657,6,2019-47-60657,POINT (-87.658216 41.939715)
47,11/17/2019,11/23/2019,60656,7,2019-47-60656,POINT (-87.817934 41.974566)
47,11/17/2019,11/23/2019,60655,10,2019-47-60655,POINT (-87.701434 41.696456)
47,11/17/2019,11/23/2019,60654,1,2019-47-60654,POINT (-87.636354 41.892485)
47,11/17/2019,11/23/2019,60653,8,2019-47-60653,POINT (-87.611244 41.819261)
47,11/17/2019,11/23/2019,60652,4,2019-47-60652,POINT (-87.714238 41.745398)
47,11/17/2019,11/23/2019,60651,5,2019-47-60651,POINT (-87.741017 41.901964)
47,11/17/2019,11/23/2019,60649,6,2019-47-60649,POINT (-87.571522 41.762202)
47,11/17/2019,11/23/2019,60647,3,2019-47-60647,POINT (-87.701101 41.921058)
47,11/17/2019,11/23/2019,60646,2,2019-47-60646,POINT (-87.761826 41.993931)
47,11/17/2019,11/23/2019,60645,4,2019-47-60645,POINT (-87.695049 42.008927)
47,11/17/2019,11/23/2019,60644,3,2019-47-60644,POINT (-87.756863 41.881113)
47,11/17/2019,11/23/2019,60643,3,2019-47-60643,POINT (-87.662381 41.700445)
47,11/17/2019,11/23/2019,60642,1,2019-47-60642,POINT (-87.657821 41.899935)
47,11/17/2019,11/23/2019,60641,3,2019-47-60641,POINT (-87.746791 41.946682)
47,11/17/2019,11/23/2019,60640,1,2019-47-60640,POINT (-87.662232 41.971888)
47,11/17/2019,11/23/2019,60639,6,2019-47-60639,POINT (-87.75531 41.920609)
47,11/17/2019,11/23/2019,60638,6,2019-47-60638,POINT (-87.771902 41.787032)
47,11/17/2019,11/23/2019,60637,1,2019-47-60637,POINT (-87.604053 41.780991)
47,11/17/2019,11/23/2019,60636,2,2019-47-60636,POINT (-87.668597 41.77599)
47,11/17/2019,11/23/2019,60634,8,2019-47-60634,POINT (-87.797373 41.944967)
47,11/17/2019,11/23/2019,60633,10,2019-47-60633,POINT (-87.556037 41.653147)
47,11/17/2019,11/23/2019,60632,4,2019-47-60632,POINT (-87.711251 41.810038)
47,11/17/2019,11/23/2019,60631,1,2019-47-60631,POINT (-87.813371 41.995019)
47,11/17/2019,11/23/2019,60630,4,2019-47-60630,POINT (-87.759611 41.971261)
47,11/17/2019,11/23/2019,60629,9,2019-47-60629,POINT (-87.711565 41.777061)
47,11/17/2019,11/23/2019,60628,7,2019-47-60628,POINT (-87.621537 41.694192)
47,11/17/2019,11/23/2019,60626,6,2019-47-60626,POINT (-87.669834 42.009469)
47,11/17/2019,11/23/2019,60625,1,2019-47-60625,POINT (-87.701816 41.971155)
47,11/17/2019,11/23/2019,60624,3,2019-47-60624,POINT (-87.722735 41.879417)
47,11/17/2019,11/23/2019,60623,3,2019-47-60623,POINT (-87.717446 41.850321)
47,11/17/2019,11/23/2019,60622,1,2019-47-60622,POINT (-87.681818 41.902762)
47,11/17/2019,11/23/2019,60621,5,2019-47-60621,POINT (-87.638812 41.776931)
47,11/17/2019,11/23/2019,60620,3,2019-47-60620,POINT (-87.651656 41.740873)
47,11/17/2019,11/23/2019,60619,4,2019-47-60619,POINT (-87.60569 41.744737)
47,11/17/2019,11/23/2019,60618,4,2019-47-60618,POINT (-87.703343 41.946699)
47,11/17/2019,11/23/2019,60617,8,2019-47-60617,POINT (-87.556897 41.721257)
47,11/17/2019,11/23/2019,60616,10,2019-47-60616,POINT (-87.629531 41.844869)
47,11/17/2019,11/23/2019,60615,4,2019-47-60615,POINT (-87.602725 41.801993)
47,11/17/2019,11/23/2019,60614,1,2019-47-60614,POINT (-87.652064 41.922605)
47,11/17/2019,11/23/2019,60613,5,2019-47-60613,POINT (-87.661343 41.953742)
47,11/17/2019,11/23/2019,60612,3,2019-47-60612,POINT (-87.687011 41.88004)
47,11/17/2019,11/23/2019,60611,2,2019-47-60611,POINT (-87.620291 41.894734)
47,11/17/2019,11/23/2019,60610,1,2019-47-60610,POINT (-87.63581 41.90455)
47,11/17/2019,11/23/2019,60609,2,2019-47-60609,POINT (-87.653382 41.812017)
47,11/17/2019,11/23/2019,60608,1,2019-47-60608,POINT (-87.670366 41.849879)
47,11/17/2019,11/23/2019,60607,1,2019-47-60607,POINT (-87.652727 41.876104)
47,11/17/2019,11/23/2019,60606,1,2019-47-60606,POINT (-87.63676 41.882634)
47,11/17/2019,11/23/2019,60605,7,2019-47-60605,POINT (-87.623449 41.867824)
47,11/17/2019,11/23/2019,60604,10,2019-47-60604,POINT (-87.629029 41.878153)
47,11/17/2019,11/23/2019,60603,1,2019-47-60603,POINT (-87.625473 41.880112)
47,11/17/2019,11/23/2019,60602,1,2019-47-60602,POINT (-87.628309 41.883136)
47,11/17/2019,11/23/2019,60601,1,2019-47-60601,POINT (-87.622844 41.886262)
46,11/10/2019,11/16/2019,60707,1,2019-46-60707,POINT (-87.808283 41.921777)
46,11/10/2019,11/16/2019,60666,1,2019-46-60666,POINT (-87.896371 41.979511)
46,11/10/2019,11/16/2019,60661,1,2019-46-60661,POINT (-87.644283 41.882786)
46,11/10/2019,11/16/2019,60660,1,2019-46-60660,POINT (-87.666362 41.991062)
46,11/10/2019,11/16/2019,60659,6,2019-46-60659,POINT (-87.703266 41.990803)
46,11/10/2019,11/16/2019,60657,2,2019-46-60657,POINT (-87.658216 41.939715)
46,11/10/2019,11/16/2019,60656,6,2019-46-60656,POINT (-87.817934 41.974566)
46,11/10/2019,11/16/2019,60655,2,2019-46-60655,POINT (-87.701434 41.696456)
46,11/10/2019,11/16/2019,60654,1,2019-46-60654,POINT (-87.636354 41.892485)
46,11/10/2019,11/16/2019,60653,5,2019-46-60653,POINT (-87.611244 41.819261)
46,11/10/2019,11/16/2019,60652,10,2019-46-60652,POINT (-87.714238 41.745398)
46,11/10/2019,11/16/2019,60651,4,2019-46-60651,POINT (-87.741017 41.901964)
46,11/10/2019,11/16/2019,60649,3,2019-46-60649,POINT (-87.571522 41.762202)
46,11/10/2019,11/16/2019,60647,4,2019-46-60647,POINT (-87.701101 41.921058)
46,11/10/2019,11/16/2019,60646,8,2019-46-60646,POINT (-87.761826 41.993931)
46,11/10/2019,11/16/2019,60645,5,2019-46-60645,POINT (-87.695049 42.008927)
46,11/10/2019,11/16/2019,60644,3,2019-46-60644,POINT (-87.756863 41.881113)
46,11/10/2019,11/16/2019,60643,10,2019-46-60643,POINT (-87.662381 41.700445)
46,11/10/2019,11/16/2019,60642,2,2019-46-60642,POINT (-87.657821 41.899935)
46,11/10/2019,11/16/2019,60641,4,2019-46-60641,POINT (-87.746791 41.946682)
46,11/10/2019,11/16/2019,60640,3,2019-46-60640,POINT (-87.662232 41.971888)
46,11/10/2019,11/16/2019,60639,4,2019-46-60639,POINT (-87.75531 41.920609)
46,11/10/2019,11/16/2019,60638,1,2019-46-60638,POINT (-87.771902 41.787032)
46,11/10/2019,11/16/2019,60637,3,2019-46-60637,POINT (-87.604053 41.780991)
46,11/10/2019,11/16/2019,60636,7,2019-46-60636,POINT (-87.668597 41.77599)
46,11/10/2019,11/16/2019,60634,6,2019-46-60634,POINT (-87.797373 41.944967)
46,11/10/2019,11/16/2019,60633,10,2019-46-60633,POINT (-87.556037 41.653147)
46,11/10/2019,11/16/2019,60632,4,2019-46-60632,POINT (-87.711251 41.810038)
46,11/10/2019,11/16/2019,60631,5,2019-46-60631,POINT (-87.813371 41.995019)
46,11/10/2019,11/16/2019,60630,3,2019-46-60630,POINT (-87.759611 41.971261)
46,11/10/2019,11/16/2019,60629,10,2019-46-60629,POINT (-87.711565 41.777061)
46,11/10/2019,11/16/2019,60628,4,2019-46-60628,POINT (-87.621537 41.694192)
46,11/10/2019,11/16/2019,60626,3,2019-46-60626,POINT (-87.669834 42.009469)
